inchikey,NR.AhR,NR.AR,NR.AR.LBD,NR.Aromatase,NR.ER,NR.ER.LBD,NR.PPAR.gamma,SR.ARE,SR.ATAD5,SR.HSE,SR.MMP,SR.p53
OACYKCIZDVVNJL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAEGRYMCJYIXQT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OAFJAALOFJVHMK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAGNKYSIOSDNIG-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
OAHRHEHKTRXORG-UHFFFAOYSA-N,0.0,,0.0,,,,0.0,0.0,0.0,,,1.0
OAIJSZIZWZSQBC-GYZMGTAESA-N,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
OALHHIHQOFIMEF-UHFFFAOYSA-N,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
OALYTRUKMRCXNH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAPDPORYXWQVJE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OARGPFMFRLLKPF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0
OAYRYNVEFFWSHK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAYXUHPQHDHDDZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBATZBGFDSVCJD-LALPQLPRSA-N,0.0,,,,,0.0,,,,0.0,1.0,
OBDSVYOSYSKVMX-JTQLQIEISA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
OBENDWOJIFFDLZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBETXYAYXDNJHR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBMLHUPNRURLOK-XGRAFVIBSA-N,0.0,1.0,1.0,,1.0,1.0,0.0,,0.0,,,0.0
OBNCKNCVKJNDBV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OBRNDARFFFHCGE-QDSVTUBZSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
OBWGMKKHCLHVIE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
OBZFLUDUSNCZKL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBZIQQJJIKNWNO-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0
OCAAZRFBJBEVPS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCAPBUJLXMYKEJ-UHFFFAOYSA-N,1.0,0.0,,1.0,0.0,,0.0,,0.0,1.0,0.0,
OCAXFDULERPAJM-UHFFFAOYSA-N,,0.0,0.0,,,0.0,,,,,,1.0
OCBHHZMJRVXXQK-UHFFFAOYSA-M,0.0,,,,,,0.0,,0.0,0.0,1.0,0.0
OCJBOOLMMGQPQU-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCKPCBLVNKHBMX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCOKWVBYZHBHLU-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0
OCQDPIXQTSYZJL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
OCSHTBUKRNOLMC-UHFFFAOYSA-N,,0.0,,,,,,,0.0,,1.0,
OCWGRWAYARCRTQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OCWLYWIFNDCWRZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCWYEMOEOGEQAN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCXSDHJRMYFTMA-KMFBOIRUSA-M,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OCYSGIYOVXAGKQ-FVGYRXGTSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODCNAEMHGMYADO-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
ODCWYMIRDDJXKW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODEDPKNSRBCSDO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
ODFJOVXVLFUVNQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODGCEQLVLXJUCC-UHFFFAOYSA-O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ODHAQPXNQDBHSH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODHCTXKNWHHXJC-VKHMYHEASA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODJHDWLIOUGPPA-URVXVIKDSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ODJQKYXPKWQWNK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODJUOZPKKHIEOZ-UHFFFAOYSA-N,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,1.0
ODKNJVUHOIMIIZ-RRKCRQDMSA-N,0.0,,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0
ODKSFYDXXFIFQN-BYPYZUCNSA-N,,,,,,,,0.0,,0.0,,
ODLMAHJVESYWTB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ODNDMTWHRYECKX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODNDMTWHRYECKX-XFULWGLBSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODTQUKVFOLFLIQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ODUOJXZPIYUATO-LJQANCHMSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODZBBRURCPAEIQ-PIXDULNESA-N,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ODZHLDRQCZXQFQ-UHFFFAOYSA-N,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0
OEBRKCOSUFCWJD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OECPUBRNDKXFDX-UHFFFAOYSA-N,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
OECTYKWYRCHAKR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEGDFSLNGABBKJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OEHAYUOVELTAPG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEHKWMHRFWWMQK-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0
OEJNXTAZZBRGDN-UHFFFAOYSA-N,0.0,0.0,,,1.0,1.0,,1.0,0.0,1.0,1.0,
OEKATORRSPXJHE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OELFLUMRDSZNSF-BRWVUGGUSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEMJXSVJXPIFMA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OENHQHLEOONYIE-JLTXGRSLSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OEQHKNWFXHBJIT-UHFFFAOYSA-N,0.0,0.0,,,,0.0,,1.0,0.0,0.0,0.0,0.0
OEQQFQXMCPMEIH-UHFFFAOYSA-N,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
OERVVBDWGVOBIS-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
OETHQSJEHLVLGH-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
OFBIFZUFASYYRE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFBQJSOFQDEBGM-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
OFCCYDUUBNUJIB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFCFYWOKHPOXKF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
OFCNXPDARWKPPY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFDYMSKSGFSLLM-UHFFFAOYSA-N,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0
OFHHDSQXFXLTKC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFKAVNQBCRJBJE-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFOBLEOULBTSOW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OFPMGRPQOZABPO-GZJHNZOKSA-N,0.0,0.0,,,,0.0,,,,,1.0,
OFPXSFXSNFPTHF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0
OFSAUHSCHWRZKM-UHFFFAOYSA-N,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OFSXGKOMEGSTSE-YTAPOSPOSA-N,0.0,,1.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
OFTZZDZZNXTWFO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OFVLGDICTFRJMM-WESIUVDSSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OFZCIYFFPZCNJE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGAKLTJNUQRZJU-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OGBPILLJZSJJRC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGBUMNBNEWYMNJ-UHFFFAOYSA-N,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
OGCGGWYLHSJRFY-SECBINFHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGDVEMNWJVYAJL-LEPYJNQMSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OGHBUHJLMHQMHS-KRDNBFTESA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGIQUQKNJJTLSZ-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGJPXUAPXNRGGI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGLCQHRZUSEXNB-WHDMSYDLSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OGLDWXZKYODSOB-SNVBAGLBSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OGLDWXZKYODSOB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OGMADIBCHLQMIP-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGNCVVRIKNGJHQ-UHFFFAOYSA-N,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGQDIIKRQRZXJH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OGQICQVSFDPSEI-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,
OGRAOKJKVGDSFR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OGRXKBUCZFFSTL-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGSBUKJUDHAQEA-WMCAAGNKSA-N,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0
OGSJMFCWOUHXHN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
OGVPXEPSTZMAFF-UHFFFAOYSA-N,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0
OGVXWEOZQMAAIM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGWKCGZFUXNPDA-XQKSVPLYSA-N,,0.0,,0.0,,,,,1.0,0.0,,
OGYFATSSENRIKG-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,
OGZPYBBKQGPQNU-DABLZPOSSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHBQPCCCRFSCAX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHCQJHSOBUTRHG-KGGHGJDLSA-N,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,,0.0
OHDFENKFSKIFBJ-UHFFFAOYSA-N,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0
OHEFFKYYKJVVOX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHHDIOKRWWOXMT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OHJDDRJXKMWSFJ-UHFFFAOYSA-N,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHJMTUPIZMNBFR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHJYHAOODFPJOD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHLRLMWUFVDREV-UHFFFAOYSA-N,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,,,
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHMVTPSXVQQKPA-WLHGVMLRSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OHPVYKXTRACOSQ-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,
OHPZPBNDOVQJMH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHRURASPPZQGQM-GCCNXGTGSA-N,,0.0,,1.0,,1.0,1.0,,1.0,,0.0,1.0
OHXAOPZTJOUYKM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHXPGWPVLFPUSM-KLRNGDHRSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OIAQMFOKAXHPNH-UHFFFAOYSA-N,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0
OICFWWJHIMKBCD-VALQNVSPSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIFBSDVPJOWBCH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIGNJSKKLXVSLS-VWUMJDOOSA-N,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIGWAXDAPKFNCQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OIJHFHYPXWSVPF-UHFFFAOYSA-N,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OILUAKBAMVLXGF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OINXXHYENYVYPB-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
OIQPTROHQCGFEF-QIKYXUGXSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OIRDBPQYVWXNSJ-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
OIRDTQYFTABQOQ-KQYNXXCUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIRFJRBSRORBCM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
OIRZWVYIQXBRFC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OISVCGZHLKNMSJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OIWRDXKNDCJZSM-UHFFFAOYSA-N,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OIWSIWZBQPTDKI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJCZPLDERGDQRJ-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0
OJGMBLNIHDZDGS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJIIZIWOLTYOBS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
OJIYIVCMRYCWSE-UHFFFAOYSA-M,0.0,0.0,,,,0.0,,,,,1.0,
OJLOGBZTFKPHDQ-UHFFFAOYSA-N,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0
OJNSBQOHIIYIQN-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OJOWICOBYCXEKR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJPDDQSCZGTACX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
OJPHNZCUXUUVKU-APTPAJQOSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJUGVDODNPJEEC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OJUZRFGUKHQNJX-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0
OJVAMHKKJGICOG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJYGBLRPYBAHRT-GVUNPQSCSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OJYGBLRPYBAHRT-IPQSZEQASA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJYLAHXKWMRDGS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJZNZOXALZKPEA-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
OKBVMLGZPNDWJK-UHFFFAOYSA-N,1.0,0.0,0.0,,,0.0,,,,,1.0,
OKBVVJOGVLARMR-VINNURBNSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OKCRIUNHEQSXFD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKDGRDCXVWSXDC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKIRBHVFJGXOIS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OKISUZLXOYGIFP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKIZCWYLBDKLSU-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKJFKPFBSPZTAH-UHFFFAOYSA-N,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
OKJPEAGHQZHRQV-UHFFFAOYSA-N,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKKDEIYWILRZIA-OSZBKLCCSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
OKKJLVBELUTLKV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKKRPWIIYQTPQF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
OKOBUGCCXMIKDM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OKUGPJPKMAEJOE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKXAJGDKHKNFAX-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
OLBCVFGFOZPWHH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OLBMBFHNGDUGST-QRPNPIFTSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OLBMBFHNGDUGST-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLCHSGPHUMRMTJ-PEUBPYARSA-N,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0
OLDRWYVIKMSFFB-SSPJITILSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFNXLXEGXRUOI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLGIEIJNOQGBSS-VQYXCCSOSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLNTVTPDXPETLC-XPWALMASSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
OLOOJGVNMBJLLR-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
OLQJQHSAWMFDJE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OLUNPKFOFGZHRT-YGCVIUNWSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLZQTUCTGLHFTQ-UHFFFAOYSA-N,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OMCOKCNIYWULQH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMFHZDXZIJJKFP-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
OMFRMAHOUUJSGP-UNOMPAQXSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OMFXVFTZEKFJBZ-HJTSIMOOSA-N,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OMGLGPKQUFSRNN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
OMIDXVJKZCPKEI-UHFFFAOYSA-N,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMIGHNLMNHATMP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
OMKZWUPRGQMQJC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0
OMNKZBIFPJNNIO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMOMUFTZPTXCHP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OMPJBNCRMGITSC-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
